"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,130.133717165845,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,132.859735259059,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,135.359532349469,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,139.116235734297,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,143.909943346989,,
"GRC","Greece","HPI_RPI","Price to rent ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,145.267388542995,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,177.840473109634,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,179.025479893481,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,181.97574694759,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,182.378703739562,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,190.097628438623,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,201.541760181574,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,217.217097295048,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,227.834997330127,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,237.251987856434,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,244.216864267981,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,237.087164927342,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,229.738754767097,,
"NZL","New Zealand","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,218.763360063653,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,101.217324796492,,
"ITA","Italy","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,101.31906575377,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,101.397093096297,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,101.408305470332,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,101.409995139371,,
"ITA","Italy","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,101.385711706257,,
"ITA","Italy","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,101.328826387686,,
"ITA","Italy","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,101.378732242118,,
"ITA","Italy","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,101.472598380992,,
"ITA","Italy","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,101.587635170699,,
"ITA","Italy","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,101.894083031891,,
"ITA","Italy","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,102.347408367422,,
"ITA","Italy","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,102.669810688116,,
"ITA","Italy","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,103.456124997916,,
"ITA","Italy","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,103.960479767792,,
"ITA","Italy","RPI","Rent prices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,104.413675155418,,
"FIN","Finland","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,94.027718367543,,
"FIN","Finland","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,94.2547323781889,,
"FIN","Finland","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,94.0045746859126,,
"FIN","Finland","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,96.8475196233452,,
"FIN","Finland","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,95.9124192560583,,
"FIN","Finland","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,95.6283354837395,,
"FIN","Finland","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,96.6970447657408,,
"FIN","Finland","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,97.305138073101,,
"FIN","Finland","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,96.9734058243723,,
"FIN","Finland","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,97.7313814034795,,
"FIN","Finland","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,97.0553991813658,,
"FIN","Finland","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,96.4795102069276,,
"FIN","Finland","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,96.0744177599394,,
"FIN","Finland","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,93.0869778369103,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,132.283429260563,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,135.129875198149,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,141.288595994286,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,139.631392619531,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,140.527620974552,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,142.022914565149,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,141.743425157237,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,145.370751543494,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,151.555619006,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,155.529950119391,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,159.909597697611,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,163.236116165561,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,164.384648719116,,
"SVK","Slovak Republic","HPI_RPI","Price to rent ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,161.361948238431,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,125.974988230737,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,128.087119188856,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,131.785386345029,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,138.928255380135,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,141.564342925164,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.729901156663,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,154.344611027979,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,155.472168135133,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,157.887585089058,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,161.823491156865,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,162.716845470061,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,163.81034487389,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,165.727055529009,,
"LUX","Luxembourg","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,161.029741508149,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.663522289918,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,111.57324277618,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.230189960261,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,114.332953646551,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,116.254951691254,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,117.623904701933,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,119.533733891461,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,121.538019251073,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,124.88788256552,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,127.392364291946,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,129.931267793418,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,132.197544818233,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,133.857522157658,,
"CHE","Switzerland","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,134.433665232929,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,134.863458849192,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,134.695457969719,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,134.803430900228,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,134.93781518391,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,133.92576228255,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,135.721991633311,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,138.788243307173,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,142.470001988599,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,148.208886732413,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,154.530867971816,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,159.433947428272,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,162.844157175362,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,165.817281137254,,
"IRL","Ireland","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,167.78061425646,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,119.445451429345,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,119.190934477791,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,122.784991357276,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,124.281786816104,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,123.17860479446,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,127.543976981855,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,129.94666814594,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,130.787863351856,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,130.327409141447,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,132.852749735384,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,137.047261720942,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,137.467257479564,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,138.24215431158,,
"GBR","United Kingdom","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,135.701786210447,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.468224490675,,
"PRT","Portugal","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.324782147972,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,110.095843679844,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,110.478077263552,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.939907593143,,
"PRT","Portugal","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,111.532871463461,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,111.907463999907,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,112.419098284658,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,113.050106093678,,
"PRT","Portugal","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,113.658131621757,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,114.311798382654,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,115.292842018817,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,116.260405570056,,
"PRT","Portugal","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,117.282254025711,,
"PRT","Portugal","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,118.725152887692,,
"PRT","Portugal","RPI","Rent prices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,119.993462883065,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,131.840168980091,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,131.91250543855,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,131.923120081112,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,132.265409531387,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,138.571839305324,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,144.777812193907,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,148.595224129397,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,150.732717481286,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,152.207684176105,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,152.447672959166,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,152.431878404284,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,151.812979725288,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,145.854981094777,,
"DNK","Denmark","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,138.829764472139,,
"KOR","Korea","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,92.0276592752078,,
"KOR","Korea","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,91.8822600169329,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,92.130345241601,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,92.1105608619654,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,92.3985963521817,,
"KOR","Korea","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,92.8136145202363,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,93.4374119439897,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,94.8173318723351,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,96.4967434560735,,
"KOR","Korea","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,97.7892722097204,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,94.8317390695383,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,93.1097983229164,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,91.5689243577471,,
"KOR","Korea","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,87.3203197499752,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,130.517174737626,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,131.367277875655,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,131.593528798221,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,132.784430203677,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,132.52761229947,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,135.926239493461,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,136.450000178981,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,137.90919278753,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,138.775872916391,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,139.834981863616,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,136.898319171916,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,134.426187586062,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,132.631909050303,,
"BEL","Belgium","HPI_YDH_AVG","Standardised price-income ratio","2022-Q4","Q4-2022","1","RATIOS","0","Units",,,130.642721530634,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,112.210905874625,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,112.707672449362,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,113.014100582321,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.363662600065,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.894664522893,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.310435837563,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.54569795772,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,115.06402954497,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,115.491868642279,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,115.979251152077,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,116.580111375235,,
"IDN","Indonesia","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,117.048949407517,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,128.696881541946,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,131.123154171065,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,131.494663585801,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,132.965742415275,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,136.086372842824,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,140.127234142131,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,147.18900008792,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,153.075573219154,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,161.677834418828,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,170.018334470736,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,175.356078939587,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,178.955953319214,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,177.86359140861,,
"CZE","Czech Republic","HPI_RPI","Price to rent ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,172.02305076428,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,98.9496326301283,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,98.3642519521084,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,97.0502191290438,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,97.2479431037882,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,99.2263821291923,,
"ZAF","South Africa","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,100.119785231221,,
